P2, tp=0, ts=0, x0=373321178
P0, tp=0, ts=0
P1, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=429994021
P1, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=957569083
P3, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=982934950
P2, tp=10, ts=10, x0=73817163
P3, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=651352390
P0, tp=10, ts=10
P3, tp=10, ts=10
P3, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=239002531
P2, tp=10, ts=10, x0=736442075
P2, tp=10, ts=10, x0=833485735
P1, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=116155859
P2, tp=10, ts=10, x0=515488298
P3, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=751464736
P1, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=959387227
P3, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=957569083
P0, tp=10, ts=10
P3, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=15038535
P2, tp=10, ts=10, x0=839798115
P3, tp=10, ts=10
P1, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=397605244
P3, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P0, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=660974677
P0, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=971204661
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=136725973
P3, tp=10, ts=10
P3, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=636552923
P2, tp=10, ts=10, x0=970985577
P2, tp=10, ts=10, x0=886888726
P3, tp=10, ts=10
P1, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=504523701
P3, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=839798115
P1, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=896408419
P1, tp=10, ts=10
P0, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=340662606
P2, tp=10, ts=10, x0=326650546
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=944089724
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=326650546
P0, tp=10, ts=10
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=479391305
P2, tp=10, ts=10, x0=566174730
P0, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P3, tp=10, ts=10
P0, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=94143331
P2, tp=10, ts=10, x0=51786083
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=406541599
P3, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=186907107
P0, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=297115197
P1, tp=10, ts=10
P3, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=749678066
P1, tp=10, ts=10
P1, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P2, tp=10, ts=10, x0=898994125
P0, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=210273246
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=983715049
P0, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=247669909
P1, tp=10, ts=10
P3, tp=10, ts=10
P0, tp=10, ts=10
P1, tp=10, ts=10
P3, tp=10, ts=10
P3, tp=10, ts=10
P0, tp=10, ts=10
P3, tp=10, ts=10
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=326650546
P2, tp=10, ts=10, x0=839798115
P0, tp=10, ts=10
P1, tp=10, ts=10
P0, tp=10, ts=10
P3, tp=10, ts=10
P1, tp=10, ts=10
P2, tp=10, ts=10, x0=751464736
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=186907107
P2, tp=10, ts=10, x0=584537875
P3, tp=10, ts=10
P2, tp=10, ts=10, x0=932420093
P2, tp=10, ts=10, x0=247669909
P3, tp=10, ts=10
>WATERMARK 10<
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=521190547
P2, tp=11, ts=11, x0=898994125
P2, tp=11, ts=11, x0=51786083
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=568346948
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=660974677
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=623394804
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=668394239
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=875651017
P2, tp=11, ts=11, x0=268830605
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=429441990
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=841489267
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=340662606
P2, tp=11, ts=11, x0=370650392
P2, tp=11, ts=11, x0=568346948
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=898994125
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=845370893
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=544564365
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=51786083
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=773961174
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=31811907
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=426811856
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=875651017
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=94143331
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=660974677
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=807226666
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=807226666
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=515488298
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=636552923
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=691634817
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=84961908
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=240768739
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=154741804
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=468306960
P2, tp=11, ts=11, x0=297115197
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=429441990
P2, tp=11, ts=11, x0=971204661
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=73817163
P2, tp=11, ts=11, x0=991944501
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=851896678
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=504523701
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=970985577
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=944089724
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=383406018
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=43237217
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=991944501
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=623394804
P2, tp=11, ts=11, x0=16136660
P3, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=642378428
P3, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=851896678
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=43237217
P2, tp=11, ts=11, x0=660826492
P2, tp=11, ts=11, x0=154741804
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=504523701
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=94143331
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=479391305
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=326650546
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=326650546
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=991944501
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=43237217
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=648980091
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=455880750
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=240768739
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=111044320
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=236951520
P2, tp=11, ts=11, x0=648980091
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=515488298
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=240768739
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=883172188
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=416202885
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=568346948
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=898994125
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=459878825
P2, tp=11, ts=11, x0=987807329
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=455880750
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=468306960
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=898994125
P2, tp=11, ts=11, x0=210273246
P2, tp=11, ts=11, x0=426811856
P2, tp=11, ts=11, x0=566174730
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=451407445
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=982934950
P2, tp=11, ts=11, x0=459475424
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=839798115
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=479391305
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=31811907
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=633522603
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=515488298
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=506607601
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=49090121
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=268830605
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=668394239
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=240768739
P2, tp=11, ts=11, x0=73817163
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=51786083
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=239002531
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=839798115
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=365268418
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=541793764
P2, tp=11, ts=11, x0=991944501
P2, tp=11, ts=11, x0=959387227
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=247669909
P2, tp=11, ts=11, x0=636552923
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=51786083
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=429441990
P2, tp=11, ts=11, x0=437164529
P2, tp=11, ts=11, x0=983715049
P2, tp=11, ts=11, x0=105960860
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=883172188
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=194621906
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=230944434
P2, tp=11, ts=11, x0=239002531
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=105960860
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=515488298
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=789340274
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=959387227
P2, tp=11, ts=11, x0=397605244
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=541793764
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=623394804
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=478903784
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=789340274
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=105960860
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=584537875
P2, tp=11, ts=11, x0=154741804
P2, tp=11, ts=11, x0=107027143
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=367568060
P1, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=682724905
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=846649726
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=236951520
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=367568060
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=623394804
P2, tp=11, ts=11, x0=297115197
P2, tp=11, ts=11, x0=463416745
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=648980091
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=437164529
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=497761576
P0, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=544564365
P2, tp=11, ts=11, x0=411207098
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=15038535
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=828415473
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=691634817
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=987807329
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=623394804
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=617109892
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=236951520
P3, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=481145637
P2, tp=11, ts=11, x0=429994021
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=515488298
P2, tp=11, ts=11, x0=218548375
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=230944434
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=51786083
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=392432443
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=568346948
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=478903784
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=764925690
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=521190547
P2, tp=11, ts=11, x0=49090121
P1, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=107027143
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=406541599
P1, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=845370893
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=154741804
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=268830605
P2, tp=11, ts=11, x0=43237217
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=236951520
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=73817163
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=789340274
P0, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=297115197
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=463416745
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=136725973
P0, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=828415473
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=31811907
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=268830605
P2, tp=11, ts=11, x0=144399779
P2, tp=11, ts=11, x0=194621906
P2, tp=11, ts=11, x0=846649726
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=365268418
P0, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=240768739
P2, tp=11, ts=11, x0=651352390
P2, tp=11, ts=11, x0=437164529
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=15038535
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=203484143
P2, tp=11, ts=11, x0=971204661
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=308137186
P2, tp=11, ts=11, x0=195297648
P3, tp=11, ts=11
P1, tp=11, ts=11
P2, tp=11, ts=11, x0=841489267
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=716910030
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=764184679
P3, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=463416745
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=131020436
P3, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=682724905
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=240768739
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P2, tp=11, ts=11, x0=566174730
P2, tp=11, ts=11, x0=146759135
P2, tp=11, ts=11, x0=218548375
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P1, tp=11, ts=11
P0, tp=11, ts=11
P1, tp=11, ts=11
P1, tp=11, ts=11
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=247669909
P3, tp=11, ts=11
P2, tp=11, ts=11, x0=94143331
P0, tp=11, ts=11
P0, tp=11, ts=11
P3, tp=11, ts=11
P3, tp=11, ts=11
